,Year,mark,Mileage,Model,Price,Maximum_power,Volume,Engine_volume
316,2020.0,Mercedes-Benz ,0.0,V-Class ,7320660.0,190.0,2.1,2143.0
317,2019.0,Mercedes-Benz ,23.0,V-Class ,23000000.0,190.0,2.1,2143.0
318,2018.0,Mercedes-Benz ,29497.0,V-Class ,14500000.0,190.0,2.1,2143.0
319,2020.0,Mercedes-Benz ,0.0,V-Class ,7307942.0,163.0,2.1,2143.0
320,2018.0,Mercedes-Benz ,50.0,V-Class ,13900000.0,190.0,2.1,2143.0
321,2019.0,Mercedes-Benz ,27.0,V-Class ,19800000.0,190.0,2.1,2143.0
322,2020.0,Mercedes-Benz ,0.0,V-Class ,7124240.0,163.0,2.1,2143.0
323,2018.0,Mercedes-Benz ,29070.0,V-Class ,10565000.0,190.0,2.1,2143.0
324,2018.0,Mercedes-Benz ,42135.0,V-Class ,5100000.0,190.0,2.1,2143.0
325,2020.0,Mercedes-Benz ,1.0,V-Class ,13717000.0,190.0,2.1,2143.0
326,2016.0,Mercedes-Benz ,166200.0,V-Class ,3500000.0,190.0,2.1,2143.0
327,2020.0,Mercedes-Benz ,0.0,V-Class ,7604700.0,190.0,2.1,2143.0
328,2019.0,Mercedes-Benz ,24862.0,C-Class ,2495000.0,150.0,1.6,1595.0
329,2018.0,Mercedes-Benz ,49000.0,C-Class ,2249000.0,150.0,1.6,1595.0
330,2019.0,Mercedes-Benz ,4800.0,C-Class ,2560000.0,150.0,1.6,1595.0
331,2020.0,Mercedes-Benz ,0.0,C-Class ,2614080.0,150.0,1.6,1595.0
332,2019.0,Mercedes-Benz ,14162.0,C-Class ,2698000.0,204.0,2.0,1991.0
333,2020.0,Mercedes-Benz ,,C-Class ,3249120.0,150.0,1.6,1595.0
334,2019.0,Mercedes-Benz ,5116.0,C-Class ,3192000.0,204.0,2.0,1991.0
335,2020.0,Mercedes-Benz ,0.0,C-Class ,2905125.0,150.0,1.6,1595.0
336,2019.0,Mercedes-Benz ,44340.0,C-Class ,2297000.0,150.0,1.6,1595.0
337,2020.0,Mercedes-Benz ,0.0,C-Class ,2670000.0,150.0,1.6,1595.0
338,2018.0,Mercedes-Benz ,40953.0,C-Class ,2549000.0,184.0,1.5,1497.0
339,2019.0,Mercedes-Benz ,6400.0,C-Class ,2499000.0,150.0,1.5,1497.0
340,2020.0,Mercedes-Benz ,0.0,C-Class ,2670000.0,150.0,1.6,1595.0
341,2019.0,Mercedes-Benz ,13126.0,C-Class ,2568000.0,150.0,1.5,1497.0
342,2020.0,Mercedes-Benz ,,C-Class ,2947450.0,150.0,1.6,1595.0
343,2019.0,Mercedes-Benz ,,C-Class ,2930000.0,184.0,1.5,1497.0
344,2020.0,Mercedes-Benz ,0.0,C-Class ,2890000.0,150.0,1.6,1595.0
345,2020.0,Audi ,0.0,A6 ,3332144.0,245.0,2.0,1984.0
346,2020.0,Audi ,0.0,A6 ,3450000.0,245.0,2.0,1984.0
347,2020.0,Audi ,0.0,A6 ,3179640.0,245.0,2.0,1984.0
348,2018.0,Audi ,18953.0,A6 ,3850000.0,340.0,3.0,2995.0
349,2020.0,Audi ,0.0,A6 ,3305000.0,190.0,2.0,1984.0
350,2020.0,Audi ,0.0,A6 ,3490000.0,245.0,2.0,1984.0
351,2019.0,Audi ,6222.0,A6 ,4299000.0,340.0,3.0,2995.0
352,2020.0,Audi ,0.0,A6 ,3490000.0,245.0,2.0,1984.0
353,2020.0,Audi ,0.0,A6 ,3828000.0,245.0,2.0,1984.0
354,2018.0,Audi ,44731.0,A6 ,4512310.0,340.0,3.0,2995.0
355,2020.0,Audi ,0.0,A6 ,3305000.0,190.0,2.0,1984.0
356,2018.0,Audi ,12907.0,A6 ,4349000.0,340.0,3.0,2995.0
357,2020.0,Audi ,0.0,A6 ,3450000.0,245.0,2.0,1984.0
358,2020.0,Audi ,0.0,A6 ,3450000.0,245.0,2.0,1984.0
359,2019.0,Audi ,4461.0,A6 ,4787000.0,340.0,3.0,2995.0
360,2017.0,Mercedes-Benz ,46588.0,Maybach S-Class ,6700000.0,367.0,3.0,2996.0
361,2018.0,Mercedes-Benz ,80415.0,Maybach S-Class ,7147800.0,469.0,4.0,3982.0
362,2017.0,Mercedes-Benz ,89000.0,Maybach S-Class ,6875000.0,367.0,3.0,2996.0
363,2017.0,Mercedes-Benz ,29017.0,Maybach S-Class ,8000000.0,367.0,3.0,2996.0
364,2020.0,Mercedes-Benz ,0.0,Maybach S-Class ,10203120.0,367.0,3.0,2996.0
365,2020.0,Mercedes-Benz ,0.0,Maybach S-Class ,10154420.0,367.0,3.0,2996.0
366,2019.0,Mercedes-Benz ,18590.0,Maybach S-Class ,8999000.0,367.0,3.0,2996.0
367,2020.0,Mercedes-Benz ,0.0,Maybach S-Class ,10147600.0,367.0,3.0,2996.0
368,2020.0,Mercedes-Benz ,0.0,Maybach S-Class ,13303600.0,367.0,3.0,2996.0
369,2020.0,Mercedes-Benz ,0.0,Maybach S-Class ,10430000.0,367.0,3.0,2996.0
370,2018.0,Mercedes-Benz ,58000.0,Maybach S-Class ,9200000.0,469.0,4.0,3982.0
371,2020.0,Mercedes-Benz ,0.0,Maybach S-Class ,14122800.0,367.0,3.0,2996.0
372,2020.0,Mercedes-Benz ,5761.0,Maybach S-Class ,10897000.0,367.0,3.0,2996.0
373,2020.0,Mercedes-Benz ,0.0,Maybach S-Class ,14633800.0,469.0,4.0,3982.0
374,2020.0,Mercedes-Benz ,0.0,GLA ,3025700.0,150.0,1.3,1332.0
375,2020.0,Mercedes-Benz ,213.0,GLA ,2809000.0,150.0,1.3,1332.0
376,2020.0,Mercedes-Benz ,0.0,GLA ,3044380.0,224.0,2.0,1991.0
377,2020.0,Mercedes-Benz ,0.0,GLA ,2595500.0,150.0,1.3,1332.0
378,2020.0,Mercedes-Benz ,3000.0,GLA ,4100000.0,224.0,2.0,1991.0
379,2020.0,Mercedes-Benz ,0.0,GLA ,2672084.0,150.0,1.3,1332.0
380,2020.0,Mercedes-Benz ,0.0,GLA ,3397630.0,224.0,2.0,1991.0
381,2020.0,Mercedes-Benz ,0.0,GLA ,2977000.0,150.0,1.3,1332.0
382,2020.0,Mercedes-Benz ,50.0,GLA ,3496000.0,224.0,2.0,1991.0
383,2020.0,Mercedes-Benz ,0.0,GLA ,3348900.0,150.0,1.3,1332.0
384,2020.0,Mercedes-Benz ,34.0,GLA ,3021000.0,150.0,1.3,1332.0
385,2020.0,Mercedes-Benz ,0.0,GLA ,3951900.0,224.0,2.0,1991.0
386,2020.0,Mercedes-Benz ,0.0,GLA ,3084500.0,150.0,1.3,1332.0
387,2020.0,Mercedes-Benz ,0.0,GLA ,3082100.0,150.0,1.3,1332.0
388,2020.0,Mercedes-Benz ,0.0,GLA ,3149300.0,150.0,1.3,1332.0
389,2020.0,Mitsubishi ,0.0,ASX ,1712000.0,150.0,2.0,1998.0
390,2020.0,Mitsubishi ,0.0,ASX ,1897000.0,150.0,2.0,1998.0
391,2018.0,Mitsubishi ,52136.0,ASX ,1479000.0,150.0,2.0,1998.0
392,2020.0,Mitsubishi ,0.0,ASX ,2031000.0,150.0,2.0,1998.0
393,2017.0,Mitsubishi ,49146.0,ASX ,1500000.0,150.0,2.0,1998.0
394,2018.0,Mitsubishi ,23281.0,ASX ,1420000.0,150.0,2.0,1998.0
395,2020.0,Mitsubishi ,0.0,ASX ,1651000.0,150.0,2.0,1998.0
396,2017.0,Mitsubishi ,28624.0,ASX ,1497000.0,150.0,2.0,1998.0
397,2020.0,Mitsubishi ,0.0,ASX ,1352000.0,117.0,1.6,1590.0
398,2020.0,Mitsubishi ,0.0,ASX ,1527000.0,150.0,2.0,1998.0
399,2020.0,Mitsubishi ,0.0,ASX ,1502000.0,117.0,1.6,1590.0
400,2018.0,Mitsubishi ,42562.0,ASX ,1530000.0,150.0,2.0,1998.0
401,2020.0,Mitsubishi ,0.0,ASX ,1976000.0,150.0,2.0,1998.0
402,2020.0,Mercedes-Benz ,0.0,E-Class ,4654911.0,197.0,2.0,1991.0
403,2020.0,Mercedes-Benz ,1051.0,E-Class ,4560000.0,197.0,2.0,1991.0
404,2020.0,Mercedes-Benz ,,E-Class ,4888000.0,197.0,2.0,1991.0
405,2020.0,Mercedes-Benz ,0.0,E-Class ,5399800.0,197.0,2.0,1991.0
406,2020.0,Mercedes-Benz ,12181.0,E-Class ,4220000.0,197.0,2.0,1991.0
407,2020.0,Mercedes-Benz ,0.0,E-Class ,4389700.0,197.0,2.0,1991.0
408,2020.0,Mercedes-Benz ,0.0,E-Class ,4399400.0,197.0,2.0,1991.0
409,2020.0,Mercedes-Benz ,0.0,E-Class ,4360000.0,197.0,2.0,1991.0
410,2020.0,Mercedes-Benz ,0.0,E-Class ,5580500.0,197.0,2.0,1991.0
411,2020.0,Mercedes-Benz ,0.0,E-Class ,5043400.0,197.0,2.0,1991.0
412,2020.0,Mercedes-Benz ,0.0,E-Class ,7529505.0,197.0,2.0,1991.0
413,2020.0,Mercedes-Benz ,,E-Class ,4644000.0,197.0,2.0,1991.0
414,2020.0,Mercedes-Benz ,200.0,GLC Coupe ,4450000.0,249.0,2.0,1991.0
415,2019.0,Mercedes-Benz ,1313.0,GLC Coupe ,3899000.0,194.0,2.0,1950.0
416,2020.0,Mercedes-Benz ,0.0,GLC Coupe ,4117120.0,194.0,2.0,1950.0
417,2020.0,Mercedes-Benz ,,GLC Coupe ,4665285.0,249.0,2.0,1991.0
418,2019.0,Mercedes-Benz ,15005.0,GLC Coupe ,4130000.0,249.0,2.0,1991.0
419,2019.0,Mercedes-Benz ,11127.0,GLC Coupe ,4147000.0,249.0,2.0,1991.0
420,2020.0,Mercedes-Benz ,0.0,GLC Coupe ,4228848.0,194.0,2.0,1950.0
421,2020.0,Mercedes-Benz ,0.0,GLC Coupe ,5504400.0,249.0,2.0,1991.0
422,2020.0,Mercedes-Benz ,0.0,GLC Coupe ,5238900.0,249.0,2.0,1991.0
423,2019.0,Mercedes-Benz ,,GLC Coupe ,3823000.0,249.0,2.0,1991.0
424,2020.0,Mercedes-Benz ,0.0,GLC Coupe ,4970804.0,245.0,2.0,1950.0
425,2020.0,Mercedes-Benz ,0.0,GLC Coupe ,4828300.0,194.0,2.0,1950.0
426,2020.0,Mercedes-Benz ,10506.0,GLC Coupe ,4597000.0,245.0,2.0,1950.0
427,2020.0,Mercedes-Benz ,0.0,GLC Coupe ,4610000.0,194.0,2.0,1950.0
428,2020.0,Mitsubishi ,,Pajero Sport ,2442000.0,181.0,2.4,2442.0
429,2020.0,Mitsubishi ,0.0,Pajero Sport ,2502560.0,181.0,2.4,2442.0
430,2017.0,Mitsubishi ,53000.0,Pajero Sport ,2000000.0,181.0,2.4,2442.0
431,2017.0,Mitsubishi ,87445.0,Pajero Sport ,2148000.0,181.0,2.4,2442.0
432,2017.0,Mitsubishi ,44897.0,Pajero Sport ,2255000.0,181.0,2.4,2442.0
433,2020.0,Mitsubishi ,0.0,Pajero Sport ,2429000.0,181.0,2.4,2442.0
434,2020.0,Mitsubishi ,0.0,Pajero Sport ,3023300.0,181.0,2.4,2442.0
435,2017.0,Mitsubishi ,48000.0,Pajero Sport ,1795000.0,181.0,2.4,2442.0
436,2018.0,Mitsubishi ,76715.0,Pajero Sport ,2577000.0,181.0,2.4,2442.0
437,2020.0,Mitsubishi ,0.0,Pajero Sport ,2502560.0,181.0,2.4,2442.0
438,2017.0,Mitsubishi ,83563.0,Pajero Sport ,1889000.0,181.0,2.4,2442.0
439,2020.0,Nissan ,0.0,Terrano ,1154000.0,143.0,2.0,1998.0
440,2020.0,Nissan ,0.0,Terrano ,1143890.0,143.0,2.0,1998.0
441,2015.0,Nissan ,92945.0,Terrano ,756000.0,135.0,2.0,1998.0
442,2020.0,Nissan ,0.0,Terrano ,1187000.0,114.0,1.6,1598.0
443,2014.0,Nissan ,27000.0,Terrano ,750000.0,135.0,2.0,1998.0
444,2020.0,Nissan ,0.0,Terrano ,1068000.0,114.0,1.6,1598.0
445,2020.0,Nissan ,0.0,Terrano ,1190000.0,143.0,2.0,1998.0
446,2014.0,Nissan ,91000.0,Terrano ,689000.0,135.0,2.0,1998.0
447,2020.0,Nissan ,0.0,Terrano ,1053000.0,114.0,1.6,1598.0
448,2019.0,Nissan ,8341.0,Terrano ,1175000.0,143.0,2.0,1998.0
449,2020.0,Nissan ,,Terrano ,1190000.0,143.0,2.0,1998.0
450,2020.0,Nissan ,0.0,Terrano ,1282000.0,114.0,1.6,1598.0
451,2020.0,Nissan ,0.0,Terrano ,1431000.0,143.0,2.0,1998.0
452,2020.0,Nissan ,0.0,Terrano ,993000.0,114.0,1.6,1598.0
453,2015.0,Nissan ,,Terrano ,825000.0,135.0,2.0,1998.0
454,2020.0,Nissan ,,Terrano ,1384000.0,143.0,2.0,1998.0
455,2020.0,Nissan ,0.0,Terrano ,1369000.0,143.0,2.0,1998.0
456,2020.0,Nissan ,0.0,Terrano ,1100000.0,114.0,1.6,1598.0
457,2020.0,Nissan ,0.0,Terrano ,997500.0,114.0,1.6,1598.0
458,2020.0,Nissan ,0.0,Terrano ,1173890.0,143.0,2.0,1998.0
459,2020.0,Nissan ,0.0,Terrano ,1279600.0,143.0,2.0,1998.0
460,2020.0,Nissan ,0.0,Terrano ,1275000.0,143.0,2.0,1998.0
461,2020.0,Nissan ,0.0,Terrano ,997500.0,114.0,1.6,1598.0
462,2018.0,Renault ,36536.0,Duster ,939000.0,143.0,2.0,1998.0
463,2017.0,Renault ,69018.0,Duster ,841000.0,109.0,1.5,1461.0
464,2017.0,Renault ,85000.0,Duster ,889000.0,143.0,2.0,1998.0
465,2016.0,Renault ,64000.0,Duster ,869000.0,143.0,2.0,1998.0
466,2020.0,Renault ,0.0,Duster ,1225807.0,143.0,2.0,1998.0
467,2020.0,Renault ,0.0,Duster ,1222161.0,143.0,2.0,1998.0
468,2015.0,Renault ,94980.0,Duster ,725000.0,143.0,2.0,1998.0
469,2016.0,Renault ,93717.0,Duster ,730000.0,143.0,2.0,1998.0
470,2020.0,Renault ,0.0,Duster ,1168546.0,143.0,2.0,1998.0
471,2020.0,Renault ,22158.0,Duster ,1199000.0,143.0,2.0,1998.0
472,2020.0,Renault ,0.0,Duster ,815000.0,114.0,1.6,1598.0
473,2020.0,Renault ,0.0,Duster ,1074000.0,143.0,2.0,1998.0
474,2016.0,Renault ,75684.0,Duster ,868400.0,143.0,2.0,1998.0
475,2020.0,Renault ,0.0,Duster ,1057779.0,143.0,2.0,1998.0
476,2017.0,Renault ,30001.0,Duster ,990000.0,143.0,2.0,1998.0
477,2017.0,Renault ,68600.0,Duster ,845000.0,143.0,2.0,1998.0
478,2020.0,LADA (VAZ) ,0.0,Vesta ,713900.0,106.0,1.6,1596.0
479,2017.0,LADA (VAZ) ,77000.0,Vesta ,553000.0,106.0,1.6,1596.0
480,2017.0,LADA (VAZ) ,89000.0,Vesta ,498000.0,106.0,1.6,1596.0
481,2020.0,LADA (VAZ) ,0.0,Vesta ,842900.0,113.0,1.6,1598.0
482,2015.0,LADA (VAZ) ,51000.0,Vesta ,494750.0,106.0,1.6,1596.0
483,2016.0,LADA (VAZ) ,111000.0,Vesta ,479000.0,106.0,1.6,1596.0
484,2020.0,LADA (VAZ) ,0.0,Vesta ,613900.0,106.0,1.6,1596.0
485,2020.0,LADA (VAZ) ,0.0,Vesta ,769900.0,106.0,1.6,1596.0
486,2019.0,LADA (VAZ) ,50000.0,Vesta ,585000.0,106.0,1.6,1596.0
487,2020.0,LADA (VAZ) ,0.0,Vesta ,708900.0,113.0,1.6,1598.0
488,2016.0,LADA (VAZ) ,149570.0,Vesta ,490000.0,106.0,1.6,1596.0
489,2020.0,LADA (VAZ) ,0.0,Vesta ,880900.0,113.0,1.6,1598.0
490,2019.0,LADA (VAZ) ,,Vesta ,750000.0,122.0,1.8,1774.0
491,2020.0,LADA (VAZ) ,0.0,Vesta ,747900.0,106.0,1.6,1596.0
492,2017.0,LADA (VAZ) ,52118.0,Vesta ,509000.0,122.0,1.8,1774.0
493,2019.0,LADA (VAZ) ,39000.0,Vesta ,759000.0,122.0,1.8,1774.0
494,2018.0,LADA (VAZ) ,,Vesta ,669000.0,106.0,1.6,1596.0
495,2019.0,LADA (VAZ) ,31000.0,Vesta ,650000.0,106.0,1.6,1596.0
496,2020.0,LADA (VAZ) ,0.0,Vesta ,1045900.0,113.0,1.6,1598.0
497,2020.0,LADA (VAZ) ,0.0,Vesta ,867900.0,113.0,1.6,1598.0
498,2020.0,LADA (VAZ) ,0.0,Vesta ,723900.0,106.0,1.6,1596.0
499,2018.0,LADA (VAZ) ,27842.0,Vesta ,729000.0,122.0,1.8,1774.0
500,2020.0,LADA (VAZ) ,,Vesta ,891900.0,122.0,1.8,1774.0
501,2020.0,LADA (VAZ) ,0.0,Vesta ,901900.0,122.0,1.8,1774.0
502,2017.0,LADA (VAZ) ,39126.0,Vesta ,689000.0,122.0,1.8,1774.0
503,2020.0,LADA (VAZ) ,,Vesta ,739900.0,106.0,1.6,1596.0
504,2017.0,LADA (VAZ) ,32000.0,Vesta ,597000.0,122.0,1.8,1774.0
505,2020.0,LADA (VAZ) ,0.0,Vesta ,891900.0,122.0,1.8,1774.0
506,2020.0,LADA (VAZ) ,0.0,Vesta ,807900.0,122.0,1.8,1774.0
507,2020.0,LADA (VAZ) ,0.0,Vesta ,798900.0,113.0,1.6,1598.0
508,2017.0,LADA (VAZ) ,68200.0,Vesta ,699900.0,122.0,1.8,1774.0
509,2020.0,LADA (VAZ) ,,Granta ,488900.0,87.0,1.6,1596.0
510,2019.0,LADA (VAZ) ,15183.0,Granta ,554000.0,98.0,1.6,1596.0
511,2018.0,LADA (VAZ) ,,Granta ,560000.0,106.0,1.6,1596.0
512,2020.0,LADA (VAZ) ,0.0,Granta ,602800.0,98.0,1.6,1596.0
513,2020.0,LADA (VAZ) ,0.0,Granta ,488900.0,87.0,1.6,1596.0
514,2018.0,LADA (VAZ) ,99894.0,Granta ,330000.0,87.0,1.6,1596.0
515,2019.0,LADA (VAZ) ,46015.0,Granta ,427000.0,87.0,1.6,1596.0
516,2020.0,LADA (VAZ) ,0.0,Granta ,488900.0,87.0,1.6,1596.0
517,2019.0,LADA (VAZ) ,29024.0,Granta ,549000.0,98.0,1.6,1596.0
518,2020.0,LADA (VAZ) ,0.0,Granta ,586800.0,106.0,1.6,1596.0
519,2020.0,LADA (VAZ) ,0.0,Granta ,543800.0,98.0,1.6,1596.0
520,2019.0,LADA (VAZ) ,27000.0,Granta ,550000.0,98.0,1.6,1596.0
521,2020.0,LADA (VAZ) ,0.0,Granta ,498500.0,106.0,1.6,1596.0
522,2020.0,Skoda ,0.0,Rapid ,1063200.0,90.0,1.6,1598.0
523,2020.0,Skoda ,0.0,Rapid ,1054900.0,90.0,1.6,1598.0
524,2020.0,Skoda ,0.0,Rapid ,746805.0,90.0,1.6,1598.0
525,2020.0,Skoda ,0.0,Rapid ,1449521.0,125.0,1.4,1395.0
526,2020.0,Skoda ,12340.0,Rapid ,1115000.0,90.0,1.6,1598.0
527,2020.0,Skoda ,0.0,Rapid ,1350100.0,125.0,1.4,1395.0
528,2020.0,Skoda ,0.0,Rapid ,1265100.0,125.0,1.4,1395.0
529,2020.0,Skoda ,0.0,Rapid ,1142300.0,110.0,1.6,1598.0
530,2020.0,Skoda ,,Rapid ,1120100.0,90.0,1.6,1598.0
531,2020.0,Skoda ,0.0,Rapid ,1154100.0,125.0,1.4,1395.0
532,2020.0,Skoda ,15000.0,Rapid ,815000.0,110.0,1.6,1598.0
533,2020.0,Skoda ,0.0,Rapid ,1156400.0,110.0,1.6,1598.0
534,2020.0,Skoda ,2376.0,Rapid ,1247000.0,125.0,1.4,1395.0
535,2020.0,Skoda ,0.0,Rapid ,1138500.0,125.0,1.4,1395.0
536,2020.0,Skoda ,0.0,Rapid ,1170200.0,125.0,1.4,1395.0
537,2020.0,Skoda ,0.0,Rapid ,722400.0,90.0,1.6,1598.0
538,2020.0,Skoda ,0.0,Rapid ,1033600.0,90.0,1.6,1598.0
539,2020.0,Skoda ,0.0,Rapid ,1174500.0,125.0,1.4,1395.0
540,2020.0,Skoda ,0.0,Rapid ,850000.0,90.0,1.6,1598.0
541,2019.0,Jeep ,15591.0,Wrangler ,5900000.0,272.0,2.0,1995.0
542,2020.0,Jeep ,0.0,Wrangler ,4820000.0,272.0,2.0,1995.0
543,2020.0,Jeep ,0.0,Wrangler ,5500000.0,272.0,2.0,1995.0
544,2020.0,Jeep ,0.0,Wrangler ,5500000.0,272.0,2.0,1995.0
545,2018.0,Jeep ,32000.0,Wrangler ,10500000.0,272.0,2.0,1995.0
546,2020.0,Jeep ,0.0,Wrangler ,4700000.0,272.0,2.0,1995.0
547,2018.0,Jeep ,20000.0,Wrangler ,5000000.0,272.0,2.0,1995.0
548,2020.0,Jeep ,0.0,Wrangler ,4900000.0,272.0,2.0,1995.0
549,2020.0,Jeep ,0.0,Wrangler ,4820000.0,272.0,2.0,1995.0
550,2018.0,Jeep ,,Wrangler ,4050000.0,272.0,2.0,1995.0
551,2020.0,Jeep ,0.0,Wrangler ,5050000.0,272.0,2.0,1995.0
552,2019.0,Jeep ,,Wrangler ,4000000.0,272.0,2.0,1995.0
553,2020.0,Jeep ,0.0,Wrangler ,5150000.0,272.0,2.0,1995.0
554,2020.0,Jeep ,0.0,Wrangler ,5000000.0,272.0,2.0,1995.0
555,2019.0,Volvo ,18948.0,XC90 ,4899000.0,407.0,2.0,1969.0
556,2020.0,Volvo ,0.0,XC90 ,5796000.0,249.0,2.0,1969.0
557,2020.0,Volvo ,0.0,XC90 ,5291000.0,249.0,2.0,1969.0
558,2020.0,Volvo ,0.0,XC90 ,4672600.0,249.0,2.0,1969.0
559,2019.0,Volvo ,36772.0,XC90 ,4392222.0,249.0,2.0,1969.0
560,2020.0,Volvo ,0.0,XC90 ,5929484.0,249.0,2.0,1969.0
561,2020.0,Volvo ,,XC90 ,4828507.0,249.0,2.0,1969.0
562,2019.0,Volvo ,8013.0,XC90 ,4330000.0,249.0,2.0,1969.0
563,2020.0,Volvo ,0.0,XC90 ,5543080.0,249.0,2.0,1969.0
564,2019.0,Volvo ,8400.0,XC90 ,4300000.0,320.0,2.0,1969.0
565,2020.0,Volvo ,0.0,XC90 ,4790000.0,249.0,2.0,1969.0
566,2020.0,Volvo ,0.0,XC90 ,5490041.0,249.0,2.0,1969.0
567,2020.0,Volvo ,,XC90 ,5410530.0,249.0,2.0,1969.0
568,2020.0,Volvo ,0.0,XC90 ,5566874.0,249.0,2.0,1969.0
569,2020.0,LADA (VAZ) ,950.0,Granta ,660000.0,106.0,1.6,1596.0
570,2020.0,LADA (VAZ) ,0.0,Granta ,570900.0,87.0,1.6,1596.0
571,2020.0,LADA (VAZ) ,0.0,Granta ,585900.0,106.0,1.6,1596.0
572,2019.0,LADA (VAZ) ,7200.0,Granta ,600000.0,106.0,1.6,1596.0
573,2020.0,LADA (VAZ) ,0.0,Granta ,584900.0,106.0,1.6,1596.0
574,2020.0,LADA (VAZ) ,0.0,Granta ,603900.0,87.0,1.6,1596.0
575,2020.0,LADA (VAZ) ,0.0,Granta ,609900.0,106.0,1.6,1596.0
576,2020.0,LADA (VAZ) ,,Granta ,649900.0,106.0,1.6,1596.0
577,2020.0,LADA (VAZ) ,0.0,Granta ,534900.0,87.0,1.6,1596.0
578,2020.0,LADA (VAZ) ,0.0,Granta ,609900.0,87.0,1.6,1596.0
579,2020.0,LADA (VAZ) ,0.0,Granta ,676900.0,106.0,1.6,1596.0
580,2020.0,LADA (VAZ) ,0.0,Granta ,665900.0,106.0,1.6,1596.0
581,2020.0,LADA (VAZ) ,0.0,Granta ,649900.0,106.0,1.6,1596.0
582,2020.0,LADA (VAZ) ,0.0,Granta ,608900.0,106.0,1.6,1596.0
583,2020.0,LADA (VAZ) ,5000.0,Granta ,510000.0,87.0,1.6,1596.0
584,2020.0,LADA (VAZ) ,,Granta ,569500.0,87.0,1.6,1596.0
585,2020.0,LADA (VAZ) ,0.0,Granta ,585500.0,87.0,1.6,1596.0
586,2018.0,LADA (VAZ) ,12566.0,Granta ,419000.0,87.0,1.6,1596.0
587,2019.0,LADA (VAZ) ,23210.0,Granta ,630000.0,106.0,1.6,1596.0
588,2020.0,LADA (VAZ) ,0.0,Granta ,541500.0,106.0,1.6,1596.0
589,2020.0,LADA (VAZ) ,0.0,Granta ,522900.0,87.0,1.6,1596.0
590,2020.0,LADA (VAZ) ,0.0,Granta ,522900.0,87.0,1.6,1596.0
591,2019.0,LADA (VAZ) ,5000.0,Granta ,550000.0,87.0,1.6,1596.0
592,2020.0,LADA (VAZ) ,0.0,Granta ,598500.0,106.0,1.6,1596.0
593,2020.0,LADA (VAZ) ,0.0,Granta ,427900.0,87.0,1.6,1596.0
594,2020.0,LADA (VAZ) ,0.0,Granta ,658500.0,98.0,1.6,1596.0
595,2019.0,LADA (VAZ) ,20000.0,Granta ,470000.0,87.0,1.6,1596.0
596,2020.0,Mercedes-Benz ,0.0,E-Class AMG ,6290000.0,435.0,3.0,2999.0
597,2020.0,Mercedes-Benz ,616.0,E-Class AMG ,6997000.0,435.0,3.0,2999.0
598,2020.0,Mercedes-Benz ,0.0,E-Class AMG ,8052800.0,435.0,3.0,2999.0
599,2020.0,Mercedes-Benz ,0.0,E-Class AMG ,8230400.0,435.0,3.0,2999.0
600,2020.0,Volvo ,0.0,XC40 ,2849000.0,150.0,2.0,1969.0
601,2020.0,Volvo ,0.0,XC40 ,2789800.0,190.0,2.0,1969.0
602,2018.0,Volvo ,99641.0,XC40 ,2048000.0,190.0,2.0,1969.0
603,2020.0,Volvo ,0.0,XC40 ,2863900.0,150.0,2.0,1969.0
604,2020.0,Volvo ,0.0,XC40 ,2529500.0,150.0,1.5,1477.0
605,2019.0,Volvo ,18213.0,XC40 ,2353000.0,150.0,2.0,1969.0
606,2020.0,Volvo ,0.0,XC40 ,2898900.0,150.0,2.0,1969.0
607,2019.0,Volvo ,,XC40 ,2515000.0,150.0,2.0,1969.0
608,2020.0,Volvo ,0.0,XC40 ,2814080.0,190.0,2.0,1969.0
609,2020.0,Volvo ,0.0,XC40 ,2887198.0,190.0,2.0,1969.0
610,2020.0,Volvo ,,XC40 ,2846680.0,190.0,2.0,1969.0
611,2018.0,Volvo ,27071.0,XC40 ,2430000.0,150.0,2.0,1969.0
612,2020.0,Volvo ,0.0,XC40 ,3109399.0,190.0,2.0,1969.0
613,2020.0,Volvo ,15500.0,XC40 ,2795000.0,150.0,2.0,1969.0
614,2020.0,Mercedes-Benz ,60.0,GLE AMG ,14000000.0,612.0,4.0,3982.0
615,2020.0,Mercedes-Benz ,0.0,GLE AMG ,8845800.0,435.0,3.0,2999.0
616,2020.0,Mercedes-Benz ,0.0,GLE AMG ,10224875.0,435.0,3.0,2999.0
617,2020.0,Mercedes-Benz ,0.0,GLE AMG ,14700320.0,612.0,4.0,3982.0
618,2020.0,Mercedes-Benz ,0.0,GLE AMG ,13921453.0,612.0,4.0,3982.0
619,2020.0,Mercedes-Benz ,0.0,GLE AMG ,14354600.0,612.0,4.0,3982.0
620,2020.0,Mercedes-Benz ,0.0,GLE AMG ,15342100.0,612.0,4.0,3982.0
621,2020.0,Mercedes-Benz ,,GLE AMG ,9743203.0,435.0,3.0,2999.0
622,2020.0,Mercedes-Benz ,0.0,GLE AMG ,14024200.0,612.0,4.0,3982.0
623,2020.0,Mercedes-Benz ,0.0,GLE AMG ,13987300.0,612.0,4.0,3982.0
624,2013.0,Jeep ,127000.0,Grand Cherokee ,2150000.0,243.0,3.0,2988.0
625,2013.0,Jeep ,123065.0,Grand Cherokee ,1977000.0,243.0,3.0,2988.0
626,2013.0,Jeep ,132217.0,Grand Cherokee ,1640000.0,243.0,3.0,2988.0
